state,year,month,number
Roraima,2003,7,0
Roraima,2004,7,2
Roraima,2005,7,2
Roraima,2006,7,0
Roraima,2007,7,3
Roraima,2008,7,0
Roraima,2009,7,18
Roraima,2010,7,1
Roraima,2011,7,9
Roraima,2012,7,2
Roraima,2013,7,4
Roraima,2014,7,9
Roraima,2015,7,5
Roraima,2016,7,0
Roraima,2017,7,3
Roraima,1998,8,0
Roraima,1999,8,1
Roraima,2000,8,9
Roraima,2001,8,4
Roraima,2002,8,7
Roraima,2003,8,2
Roraima,2004,8,18
Roraima,2005,8,9
Roraima,2006,8,4
Roraima,2007,8,2
Roraima,2008,8,4
Roraima,2009,8,29
Roraima,2010,8,3
Roraima,2011,8,39
Roraima,2012,8,4
Roraima,2013,8,3
Roraima,2014,8,12
Roraima,2015,8,11
Roraima,2016,8,11
Roraima,2017,8,35
Roraima,1998,9,2
Roraima,1999,9,3
Roraima,2000,9,12
Roraima,2001,9,1
Roraima,2002,9,48
Roraima,2003,9,6
Roraima,2004,9,9
Roraima,2005,9,72
Roraima,2006,9,40
Roraima,2007,9,9
Roraima,2008,9,17
Roraima,2009,9,117
Roraima,2010,9,18
Roraima,2011,9,53
Roraima,2012,9,67
Roraima,2013,9,18
Roraima,2014,9,67
Roraima,2015,9,77
Roraima,2016,9,19
Roraima,2017,9,43
Roraima,1998,10,1
Roraima,1999,10,10
Roraima,2000,10,25
Roraima,2001,10,13
Roraima,2002,10,191
Roraima,2003,10,14
Roraima,2004,10,53
Roraima,2005,10,88
Roraima,2006,10,135
Roraima,2007,10,15
Roraima,2008,10,78
Roraima,2009,10,197
Roraima,2010,10,64
Roraima,2011,10,65
Roraima,2012,10,152
Roraima,2013,10,63
Roraima,2014,10,61
Roraima,2015,10,181
Roraima,2016,10,101
Roraima,2017,10,156
Roraima,1998,11,1
Roraima,1999,11,15
Roraima,2000,11,32
Roraima,2001,11,76
Roraima,2002,11,133
Roraima,2003,11,27
Roraima,2004,11,135
Roraima,2005,11,135
Roraima,2006,11,26
Roraima,2007,11,112
Roraima,2008,11,39
Roraima,2009,11,312
Roraima,2010,11,27
Roraima,2011,11,121
Roraima,2012,11,187
Roraima,2013,11,106
Roraima,2014,11,143
Roraima,2015,11,280
Roraima,2016,11,71
Roraima,2017,11,327
Roraima,1998,12,16
Roraima,1999,12,35
Roraima,2000,12,77
Roraima,2001,12,76
Roraima,2002,12,199
Roraima,2003,12,157
Roraima,2004,12,160
Roraima,2005,12,71
Roraima,2006,12,101
Roraima,2007,12,8
Roraima,2008,12,5
Roraima,2009,12,290
Roraima,2010,12,73
Roraima,2011,12,249
Roraima,2012,12,78
Roraima,2013,12,65
Roraima,2014,12,277
Roraima,2015,12,304
Roraima,2016,12,136
Santa Catarina,1998,1,0
Santa Catarina,1999,1,11
Santa Catarina,2000,1,14
Santa Catarina,2001,1,11
Santa Catarina,2002,1,22
Santa Catarina,2003,1,45
Santa Catarina,2004,1,37
Santa Catarina,2005,1,46
Santa Catarina,2006,1,41
Santa Catarina,2007,1,9
Santa Catarina,2008,1,25
Santa Catarina,2009,1,21
Santa Catarina,2010,1,2
Santa Catarina,2011,1,9
Santa Catarina,2012,1,14
Santa Catarina,2013,1,18
Santa Catarina,2014,1,58
Santa Catarina,2015,1,28
Santa Catarina,2016,1,53
Santa Catarina,2017,1,46
Santa Catarina,1998,2,0
Santa Catarina,1999,2,2
Santa Catarina,2000,2,8
Santa Catarina,2001,2,0
Santa Catarina,2002,2,5
Santa Catarina,2003,2,43
Santa Catarina,2004,2,29
Santa Catarina,2005,2,46
Santa Catarina,2006,2,18
Santa Catarina,2007,2,14
Santa Catarina,2008,2,29
Santa Catarina,2009,2,7
Santa Catarina,2010,2,15
Santa Catarina,2011,2,1
Santa Catarina,2012,2,13
Santa Catarina,2013,2,12
Santa Catarina,2014,2,27
Santa Catarina,2015,2,23
Santa Catarina,2016,2,10
Santa Catarina,2017,2,31
Santa Catarina,1998,3,0
Santa Catarina,1999,3,7
Santa Catarina,2000,3,46
Santa Catarina,2001,3,1
Santa Catarina,2002,3,12
Santa Catarina,2003,3,58
Santa Catarina,2004,3,73
Santa Catarina,2005,3,92
Santa Catarina,2006,3,48
Santa Catarina,2007,3,23
Santa Catarina,2008,3,14
Santa Catarina,2009,3,33
Santa Catarina,2010,3,9
Santa Catarina,2011,3,8
Santa Catarina,2012,3,65
Santa Catarina,2013,3,14
Santa Catarina,2014,3,15
Santa Catarina,2015,3,37
Santa Catarina,2016,3,21
Santa Catarina,2017,3,12
Santa Catarina,1998,4,0
Santa Catarina,1999,4,0
Santa Catarina,2000,4,7
Santa Catarina,2001,4,1
Santa Catarina,2002,4,7
Santa Catarina,2003,4,120
Santa Catarina,2004,4,59
Santa Catarina,2005,4,25
Santa Catarina,2006,4,30
Santa Catarina,2007,4,2
Santa Catarina,2008,4,31
Santa Catarina,2009,4,57
Santa Catarina,2010,4,19
Santa Catarina,2011,4,5
Santa Catarina,2012,4,40
Santa Catarina,2013,4,46
Santa Catarina,2014,4,34
Santa Catarina,2015,4,32
Santa Catarina,2016,4,36
Santa Catarina,2017,4,26
Santa Catarina,1998,5,0
Santa Catarina,1999,5,1
Santa Catarina,2000,5,0
Santa Catarina,2001,5,2
Santa Catarina,2002,5,3
Santa Catarina,2003,5,84
Santa Catarina,2004,5,2
Santa Catarina,2005,5,21
Santa Catarina,2006,5,33
Santa Catarina,2007,5,2
Santa Catarina,2008,5,15
Santa Catarina,2009,5,33
Santa Catarina,2010,5,1
Santa Catarina,2011,5,16
Santa Catarina,2012,5,60
Santa Catarina,2013,5,52
Santa Catarina,2014,5,42
Santa Catarina,2015,5,70
Santa Catarina,2016,5,26
Santa Catarina,2017,5,36
Santa Catarina,1998,6,2
Santa Catarina,1999,6,0
Santa Catarina,2000,6,2
Santa Catarina,2001,6,1
Santa Catarina,2002,6,0
Santa Catarina,2003,6,68
Santa Catarina,2004,6,127
Santa Catarina,2005,6,58
Santa Catarina,2006,6,32
Santa Catarina,2007,6,11
Santa Catarina,2008,6,2
Santa Catarina,2009,6,14
Santa Catarina,2010,6,1
Santa Catarina,2011,6,26
Santa Catarina,2012,6,42
Santa Catarina,2013,6,31
Santa Catarina,2014,6,3
Santa Catarina,2015,6,104
Santa Catarina,2016,6,79
Santa Catarina,2017,6,70
Santa Catarina,1998,7,0
Santa Catarina,1999,7,2
Santa Catarina,2000,7,21
Santa Catarina,2001,7,5
Santa Catarina,2002,7,82
Santa Catarina,2003,7,43
Santa Catarina,2004,7,94
Santa Catarina,2005,7,90
Santa Catarina,2006,7,74
Santa Catarina,2007,7,12
Santa Catarina,2008,7,46
Santa Catarina,2009,7,26
Santa Catarina,2010,7,31
Santa Catarina,2011,7,31
Santa Catarina,2012,7,42
Santa Catarina,2013,7,69
Santa Catarina,2014,7,82
Santa Catarina,2015,7,45
Santa Catarina,2016,7,480
Santa Catarina,2017,7,591
Santa Catarina,1998,8,0
Santa Catarina,1999,8,51
Santa Catarina,2000,8,69
Santa Catarina,2001,8,24
Santa Catarina,2002,8,702
Santa Catarina,2003,8,1.513
Santa Catarina,2004,8,728
Santa Catarina,2005,8,391
Santa Catarina,2006,8,728
Santa Catarina,2007,8,462
Santa Catarina,2008,8,51
Santa Catarina,2009,8,759
Santa Catarina,2010,8,511
Santa Catarina,2011,8,175
Santa Catarina,2012,8,398
Santa Catarina,2013,8,236
Santa Catarina,2014,8,459
Santa Catarina,2015,8,379
Santa Catarina,2016,8,765
Santa Catarina,2017,8,713
Santa Catarina,1998,9,6
Santa Catarina,1999,9,101
Santa Catarina,2000,9,36
Santa Catarina,2001,9,18
Santa Catarina,2002,9,416
Santa Catarina,2003,9,1.339
Santa Catarina,2004,9,755
Santa Catarina,2005,9,116
Santa Catarina,2006,9,530
Santa Catarina,2007,9,617
Santa Catarina,2008,9,233
Santa Catarina,2009,9,47
Santa Catarina,2010,9,198
Santa Catarina,2011,9,450
Santa Catarina,2012,9,188
Santa Catarina,2013,9,303
Santa Catarina,2014,9,208
Santa Catarina,2015,9,156
Santa Catarina,2016,9,644
Santa Catarina,2017,9,626
Santa Catarina,1998,10,4
Santa Catarina,1999,10,16
Santa Catarina,2000,10,55
Santa Catarina,2001,10,26
Santa Catarina,2002,10,42
Santa Catarina,2003,10,669
Santa Catarina,2004,10,704
Santa Catarina,2005,10,197
Santa Catarina,2006,10,269
Santa Catarina,2007,10,35
Santa Catarina,2008,10,56
Santa Catarina,2009,10,252
Santa Catarina,2010,10,76
Santa Catarina,2011,10,102
Santa Catarina,2012,10,34
Santa Catarina,2013,10,107
Santa Catarina,2014,10,122
Santa Catarina,2015,10,21
Santa Catarina,2016,10,56
Santa Catarina,2017,10,51
Santa Catarina,1998,11,21
Santa Catarina,1999,11,84
Santa Catarina,2000,11,19
Santa Catarina,2001,11,66
Santa Catarina,2002,11,348
Santa Catarina,2003,11,347
Santa Catarina,2004,11,279
Santa Catarina,2005,11,384
Santa Catarina,2006,11,45
Santa Catarina,2007,11,26
Santa Catarina,2008,11,16
Santa Catarina,2009,11,61
Santa Catarina,2010,11,88
Santa Catarina,2011,11,79
Santa Catarina,2012,11,72
Santa Catarina,2013,11,84
Santa Catarina,2014,11,43
Santa Catarina,2015,11,9
Santa Catarina,2016,11,156
Santa Catarina,2017,11,152
Santa Catarina,1998,12,26
Santa Catarina,1999,12,89
Santa Catarina,2000,12,29
Santa Catarina,2001,12,45
Santa Catarina,2002,12,76
Santa Catarina,2003,12,129
Santa Catarina,2004,12,68
Santa Catarina,2005,12,17
Santa Catarina,2006,12,7
Santa Catarina,2007,12,17
Santa Catarina,2008,12,29
Santa Catarina,2009,12,20
Santa Catarina,2010,12,23
Santa Catarina,2011,12,24
Santa Catarina,2012,12,32
Santa Catarina,2013,12,74
Santa Catarina,2014,12,45
Santa Catarina,2015,12,19
Santa Catarina,2016,12,20
Sao Paulo,1998,1,0
Sao Paulo,1999,1,7
Sao Paulo,2000,1,36
Sao Paulo,2001,1,26
Sao Paulo,2002,1,19
Sao Paulo,2003,1,59
Sao Paulo,2004,1,37
Sao Paulo,2005,1,26
Sao Paulo,2006,1,76
Sao Paulo,2007,1,14
Sao Paulo,2008,1,34
Sao Paulo,2009,1,12
Sao Paulo,2010,1,45
Sao Paulo,2011,1,75
Sao Paulo,2012,1,38
Sao Paulo,2013,1,36
Sao Paulo,2014,1,99
Sao Paulo,2015,1,120
Sao Paulo,2016,1,85
Sao Paulo,2017,1,28
Sao Paulo,1998,2,0
Sao Paulo,1999,2,47
Sao Paulo,2000,2,25
Sao Paulo,2001,2,25
Sao Paulo,2002,2,19
Sao Paulo,2003,2,137
Sao Paulo,2004,2,41
Sao Paulo,2005,2,78
Sao Paulo,2006,2,59
Sao Paulo,2007,2,96
Sao Paulo,2008,2,30
Sao Paulo,2009,2,65
Sao Paulo,2010,2,152
Sao Paulo,2011,2,73
Sao Paulo,2012,2,81
Sao Paulo,2013,2,100
Sao Paulo,2014,2,112
Sao Paulo,2015,2,69
Sao Paulo,2016,2,188
Sao Paulo,2017,2,107
Sao Paulo,1998,3,0
Sao Paulo,1999,3,78
Sao Paulo,2000,3,26
Sao Paulo,2001,3,35
Sao Paulo,2002,3,111
Sao Paulo,2003,3,86
Sao Paulo,2004,3,73
Sao Paulo,2005,3,73
Sao Paulo,2006,3,106
Sao Paulo,2007,3,152
Sao Paulo,2008,3,72
Sao Paulo,2009,3,55
Sao Paulo,2010,3,111
Sao Paulo,2011,3,45
Sao Paulo,2012,3,99
Sao Paulo,2013,3,57
Sao Paulo,2014,3,75
Sao Paulo,2015,3,68
Sao Paulo,2016,3,82
Sao Paulo,2017,3,103
Sao Paulo,1998,4,0
Sao Paulo,1999,4,291
Sao Paulo,2000,4,102
Sao Paulo,2001,4,61
Sao Paulo,2002,4,178
Sao Paulo,2003,4,106
Sao Paulo,2004,4,36
Sao Paulo,2005,4,62
Sao Paulo,2006,4,63
Sao Paulo,2007,4,44
Sao Paulo,2008,4,84
Sao Paulo,2009,4,67
Sao Paulo,2010,4,91
Sao Paulo,2011,4,52
Sao Paulo,2012,4,82
Sao Paulo,2013,4,103
Sao Paulo,2014,4,103
Sao Paulo,2015,4,76
Sao Paulo,2016,4,307
Sao Paulo,2017,4,41
Sao Paulo,1998,5,0
Sao Paulo,1999,5,500
Sao Paulo,2000,5,300
Sao Paulo,2001,5,211
Sao Paulo,2002,5,319
Sao Paulo,2003,5,69
Sao Paulo,2004,5,60
Sao Paulo,2005,5,212
Sao Paulo,2006,5,88
Sao Paulo,2007,5,69
Sao Paulo,2008,5,40
Sao Paulo,2009,5,142
Sao Paulo,2010,5,150
Sao Paulo,2011,5,136
Sao Paulo,2012,5,82
Sao Paulo,2013,5,118
Sao Paulo,2014,5,181
Sao Paulo,2015,5,65
Sao Paulo,2016,5,139
Sao Paulo,2017,5,43
Sao Paulo,1998,6,451
Sao Paulo,1999,6,522
Sao Paulo,2000,6,606
Sao Paulo,2001,6,346
Sao Paulo,2002,6,562
Sao Paulo,2003,6,132
Sao Paulo,2004,6,231
Sao Paulo,2005,6,236
Sao Paulo,2006,6,97
Sao Paulo,2007,6,91
Sao Paulo,2008,6,25
Sao Paulo,2009,6,125
Sao Paulo,2010,6,143
Sao Paulo,2011,6,210
Sao Paulo,2012,6,30
Sao Paulo,2013,6,47
Sao Paulo,2014,6,331
Sao Paulo,2015,6,147
Sao Paulo,2016,6,197
Sao Paulo,2017,6,217
Sao Paulo,1998,7,596
Sao Paulo,1999,7,684
Sao Paulo,2000,7,770
Sao Paulo,2001,7,538
Sao Paulo,2002,7,448
Sao Paulo,2003,7,171
Sao Paulo,2004,7,342
Sao Paulo,2005,7,284
Sao Paulo,2006,7,245
Sao Paulo,2007,7,94
Sao Paulo,2008,7,126
Sao Paulo,2009,7,110
Sao Paulo,2010,7,600
Sao Paulo,2011,7,479
Sao Paulo,2012,7,179
Sao Paulo,2013,7,181
Sao Paulo,2014,7,476
Sao Paulo,2015,7,149
Sao Paulo,2016,7,687
Sao Paulo,2017,7,802
Sao Paulo,1998,8,581
Sao Paulo,1999,8,1.211
Sao Paulo,2000,8,915
Sao Paulo,2001,8,595
Sao Paulo,2002,8,719
Sao Paulo,2003,8,934
Sao Paulo,2004,8,794
Sao Paulo,2005,8,522
Sao Paulo,2006,8,572
Sao Paulo,2007,8,470
Sao Paulo,2008,8,153
Sao Paulo,2009,8,289
Sao Paulo,2010,8,1.809
Sao Paulo,2011,8,1.067
Sao Paulo,2012,8,435
Sao Paulo,2013,8,497
Sao Paulo,2014,8,1.458
Sao Paulo,2015,8,643
Sao Paulo,2016,8,797
Sao Paulo,2017,8,981
Sao Paulo,1998,9,525
Sao Paulo,1999,9,911
Sao Paulo,2000,9,582
Sao Paulo,2001,9,425
Sao Paulo,2002,9,302
Sao Paulo,2003,9,977
Sao Paulo,2004,9,809
Sao Paulo,2005,9,231
Sao Paulo,2006,9,694
Sao Paulo,2007,9,495
Sao Paulo,2008,9,486
Sao Paulo,2009,9,116
Sao Paulo,2010,9,1.677
Sao Paulo,2011,9,1.108
Sao Paulo,2012,9,813
Sao Paulo,2013,9,560
Sao Paulo,2014,9,882
Sao Paulo,2015,9,368
Sao Paulo,2016,9,490
Sao Paulo,2017,9,2.868
Sao Paulo,1998,10,434
Sao Paulo,1999,10,763
Sao Paulo,2000,10,647
Sao Paulo,2001,10,444
Sao Paulo,2002,10,733
Sao Paulo,2003,10,422
Sao Paulo,2004,10,195
Sao Paulo,2005,10,221
Sao Paulo,2006,10,153
Sao Paulo,2007,10,281
Sao Paulo,2008,10,87
Sao Paulo,2009,10,64
Sao Paulo,2010,10,260
Sao Paulo,2011,10,188
Sao Paulo,2012,10,206
Sao Paulo,2013,10,127
Sao Paulo,2014,10,887
Sao Paulo,2015,10,213
Sao Paulo,2016,10,177
Sao Paulo,2017,10,179
Sao Paulo,1998,11,488
Sao Paulo,1999,11,398
Sao Paulo,2000,11,96
Sao Paulo,2001,11,168
Sao Paulo,2002,11,72
Sao Paulo,2003,11,155
Sao Paulo,2004,11,144
Sao Paulo,2005,11,163
Sao Paulo,2006,11,43
Sao Paulo,2007,11,50
Sao Paulo,2008,11,20
Sao Paulo,2009,11,83
Sao Paulo,2010,11,104
Sao Paulo,2011,11,87
Sao Paulo,2012,11,50
Sao Paulo,2013,11,120
Sao Paulo,2014,11,56
Sao Paulo,2015,11,21
Sao Paulo,2016,11,39
Sao Paulo,2017,11,37
Sao Paulo,1998,12,121
Sao Paulo,1999,12,47
Sao Paulo,2000,12,23
Sao Paulo,2001,12,52
Sao Paulo,2002,12,57
Sao Paulo,2003,12,58
Sao Paulo,2004,12,102
Sao Paulo,2005,12,15
Sao Paulo,2006,12,13
Sao Paulo,2007,12,21
Sao Paulo,2008,12,36
Sao Paulo,2009,12,37
Sao Paulo,2010,12,52
Sao Paulo,2011,12,53
Sao Paulo,2012,12,64
Sao Paulo,2013,12,109
Sao Paulo,2014,12,57
Sao Paulo,2015,12,45
Sao Paulo,2016,12,47
Sergipe,1998,1,0
Sergipe,1999,1,36
Sergipe,2000,1,1
Sergipe,2001,1,2
Sergipe,2002,1,1
Sergipe,2003,1,198
Sergipe,2004,1,16
Sergipe,2005,1,80
Sergipe,2006,1,36
Sergipe,2007,1,56
Sergipe,2008,1,100
Sergipe,2009,1,60
Sergipe,2010,1,29
Sergipe,2011,1,36
Sergipe,2012,1,39
Sergipe,2013,1,34
Sergipe,2014,1,20
Sergipe,2015,1,44
Sergipe,2016,1,9
Sergipe,2017,1,31
Sergipe,1998,2,0
Sergipe,1999,2,25
Sergipe,2000,2,6
Sergipe,2001,2,2
Sergipe,2002,2,6
Sergipe,2003,2,50
Sergipe,2004,2,10
Sergipe,2005,2,19
Sergipe,2006,2,36
Sergipe,2007,2,22
Sergipe,2008,2,67
Sergipe,2009,2,64
Sergipe,2010,2,33
Sergipe,2011,2,31
Sergipe,2012,2,34
Sergipe,2013,2,47
Sergipe,2014,2,18
Sergipe,2015,2,40
Sergipe,2016,2,22
Sergipe,2017,2,18
Sergipe,1998,3,0
Sergipe,1999,3,18
Sergipe,2000,3,6
Sergipe,2001,3,1
Sergipe,2002,3,7
Sergipe,2003,3,62
Sergipe,2004,3,36
Sergipe,2005,3,28
Sergipe,2006,3,41
Sergipe,2007,3,2
Sergipe,2008,3,43
Sergipe,2009,3,29
Sergipe,2010,3,44
Sergipe,2011,3,47
Sergipe,2012,3,71
Sergipe,2013,3,67
Sergipe,2014,3,33
Sergipe,2015,3,49
Sergipe,2016,3,26
Sergipe,2017,3,16
Sergipe,1998,4,0
Sergipe,1999,4,6
Sergipe,2000,4,1
Sergipe,2001,4,0
Sergipe,2002,4,12
Sergipe,2003,4,48
Sergipe,2004,4,13
Sergipe,2005,4,8
Sergipe,2006,4,9
Sergipe,2007,4,1
Sergipe,2008,4,2
Sergipe,2009,4,19
Sergipe,2010,4,1
Sergipe,2011,4,12
Sergipe,2012,4,40
Sergipe,2013,4,15
Sergipe,2014,4,7
Sergipe,2015,4,35
Sergipe,2016,4,14
Sergipe,2017,4,8
Sergipe,1998,5,0
Sergipe,1999,5,0
Sergipe,2000,5,0
Sergipe,2001,5,3
Sergipe,2002,5,0
Sergipe,2003,5,2
Sergipe,2004,5,5
Sergipe,2005,5,0
Sergipe,2006,5,0
Sergipe,2007,5,0
Sergipe,2008,5,0
Sergipe,2009,5,0
Sergipe,2010,5,0
Sergipe,2011,5,0
Sergipe,2012,5,17
Sergipe,2013,5,1
Sergipe,2014,5,1
Sergipe,2015,5,11
Sergipe,2016,5,9
Sergipe,2017,5,1
Sergipe,1998,6,0
Sergipe,1999,6,0
Sergipe,2000,6,0
Sergipe,2001,6,0
Sergipe,2002,6,0
Sergipe,2003,6,0
Sergipe,2004,6,0
Sergipe,2005,6,0
Sergipe,2006,6,0
Sergipe,2007,6,0
Sergipe,2008,6,0
Sergipe,2009,6,2
Sergipe,2010,6,0
Sergipe,2011,6,1
Sergipe,2012,6,3
Sergipe,2013,6,1
Sergipe,2014,6,0
Sergipe,2015,6,3
Sergipe,2016,6,1
Sergipe,2017,6,0
Sergipe,1998,7,0
Sergipe,1999,7,0
Sergipe,2000,7,0
Sergipe,2001,7,0
Sergipe,2002,7,0
Sergipe,2003,7,0
Sergipe,2004,7,0
Sergipe,2005,7,0
Sergipe,2006,7,0
Sergipe,2007,7,0
Sergipe,2008,7,0
Sergipe,2009,7,0
Sergipe,2010,7,0
Sergipe,2011,7,0
Sergipe,2012,7,1
Sergipe,2013,7,0
Sergipe,2014,7,0
Sergipe,2015,7,0
Sergipe,2016,7,0
Sergipe,2017,7,0
Sergipe,1998,8,0
Sergipe,1999,8,0
Sergipe,2000,8,0
Sergipe,2001,8,0
Sergipe,2002,8,2
Sergipe,2003,8,0
Sergipe,2004,8,0
Sergipe,2005,8,0
Sergipe,2006,8,0
Sergipe,2007,8,0
Sergipe,2008,8,0
Sergipe,2009,8,0
Sergipe,2010,8,0
Sergipe,2011,8,1
Sergipe,2012,8,0
Sergipe,2013,8,0
Sergipe,2014,8,0
Sergipe,2015,8,0
Sergipe,2016,8,6
Sergipe,2017,8,0
Sergipe,1998,9,0
Sergipe,1999,9,0
Sergipe,2000,9,0
Sergipe,2001,9,1
Sergipe,2002,9,0
Sergipe,2003,9,3
Sergipe,2004,9,0
Sergipe,2005,9,2
Sergipe,2006,9,0
Sergipe,2007,9,0
Sergipe,2008,9,0
Sergipe,2009,9,1
Sergipe,2010,9,0
Sergipe,2011,9,0
Sergipe,2012,9,1
Sergipe,2013,9,1
Sergipe,2014,9,4
Sergipe,2015,9,1
Sergipe,2016,9,2
Sergipe,2017,9,0
Sergipe,1998,10,0
Sergipe,1999,10,0
Sergipe,2000,10,3
Sergipe,2001,10,5
Sergipe,2002,10,20
Sergipe,2003,10,2
Sergipe,2004,10,3
Sergipe,2005,10,11
Sergipe,2006,10,3
Sergipe,2007,10,3
Sergipe,2008,10,0
Sergipe,2009,10,1
Sergipe,2010,10,1
Sergipe,2011,10,5
Sergipe,2012,10,1
Sergipe,2013,10,3
Sergipe,2014,10,3
Sergipe,2015,10,6
Sergipe,2016,10,10
Sergipe,2017,10,0
Sergipe,1998,11,12
Sergipe,1999,11,3
Sergipe,2000,11,0
Sergipe,2001,11,5
Sergipe,2002,11,57
Sergipe,2003,11,2
Sergipe,2004,11,41
Sergipe,2005,11,23
Sergipe,2006,11,5
Sergipe,2007,11,7
Sergipe,2008,11,17
Sergipe,2009,11,9
Sergipe,2010,11,16
Sergipe,2011,11,4
Sergipe,2012,11,6
Sergipe,2013,11,7
Sergipe,2014,11,9
Sergipe,2015,11,47
Sergipe,2016,11,17
Sergipe,2017,11,1
Sergipe,1998,12,8
Sergipe,1999,12,5
Sergipe,2000,12,0
Sergipe,2001,12,5
Sergipe,2002,12,103
Sergipe,2003,12,36
Sergipe,2004,12,66
Sergipe,2005,12,29
Sergipe,2006,12,17
Sergipe,2007,12,33
Sergipe,2008,12,14
Sergipe,2009,12,21
Sergipe,2010,12,19
Sergipe,2011,12,36
Sergipe,2012,12,18
Sergipe,2013,12,9
Sergipe,2014,12,9
Sergipe,2015,12,63
Sergipe,2016,12,36
Tocantins,1998,1,0
Tocantins,1999,1,36
Tocantins,2000,1,15
Tocantins,2001,1,19
Tocantins,2002,1,35
Tocantins,2003,1,35
Tocantins,2004,1,40
Tocantins,2005,1,66
Tocantins,2006,1,91
Tocantins,2007,1,34
Tocantins,2008,1,28
Tocantins,2009,1,43
Tocantins,2010,1,79
Tocantins,2011,1,14
Tocantins,2012,1,12
Tocantins,2013,1,50
Tocantins,2014,1,89
Tocantins,2015,1,186
Tocantins,2016,1,42
Tocantins,2017,1,61
Tocantins,1998,2,0
Tocantins,1999,2,1
Tocantins,2000,2,6
Tocantins,2001,2,6
Tocantins,2002,2,48
Tocantins,2003,2,15
Tocantins,2004,2,7
Tocantins,2005,2,27
Tocantins,2006,2,14
Tocantins,2007,2,8
Tocantins,2008,2,6
Tocantins,2009,2,21
Tocantins,2010,2,32
Tocantins,2011,2,13
Tocantins,2012,2,45
Tocantins,2013,2,37
Tocantins,2014,2,73
Tocantins,2015,2,65
Tocantins,2016,2,383
Tocantins,2017,2,25
Tocantins,1998,3,0
Tocantins,1999,3,1
Tocantins,2000,3,4
Tocantins,2001,3,0
Tocantins,2002,3,33
Tocantins,2003,3,19
Tocantins,2004,3,23
Tocantins,2005,3,13
Tocantins,2006,3,11
Tocantins,2007,3,99
Tocantins,2008,3,4
Tocantins,2009,3,23
Tocantins,2010,3,120
Tocantins,2011,3,16
Tocantins,2012,3,80
Tocantins,2013,3,60
Tocantins,2014,3,58
Tocantins,2015,3,85
Tocantins,2016,3,165
Tocantins,2017,3,98
Tocantins,1998,4,0
Tocantins,1999,4,9
Tocantins,2000,4,0
Tocantins,2001,4,19
Tocantins,2002,4,37
Tocantins,2003,4,64
Tocantins,2004,4,52
Tocantins,2005,4,52
Tocantins,2006,4,4
Tocantins,2007,4,22
Tocantins,2008,4,46
Tocantins,2009,4,5
Tocantins,2010,4,419
Tocantins,2011,4,106
Tocantins,2012,4,226
Tocantins,2013,4,130
Tocantins,2014,4,187
Tocantins,2015,4,88
Tocantins,2016,4,369
Tocantins,2017,4,164
Tocantins,1998,5,0
Tocantins,1999,5,24
Tocantins,2000,5,69
Tocantins,2001,5,48
Tocantins,2002,5,138
Tocantins,2003,5,96
Tocantins,2004,5,350
Tocantins,2005,5,236
Tocantins,2006,5,35
Tocantins,2007,5,250
Tocantins,2008,5,81
Tocantins,2009,5,91
Tocantins,2010,5,580
Tocantins,2011,5,354
Tocantins,2012,5,467
Tocantins,2013,5,373
Tocantins,2014,5,618
Tocantins,2015,5,512
Tocantins,2016,5,778
Tocantins,2017,5,576
Tocantins,1998,6,252
Tocantins,1999,6,113
Tocantins,2000,6,278
Tocantins,2001,6,305
Tocantins,2002,6,396
Tocantins,2003,6,329
Tocantins,2004,6,1.079
Tocantins,2005,6,669
Tocantins,2006,6,289
Tocantins,2007,6,591
Tocantins,2008,6,282
Tocantins,2009,6,421
Tocantins,2010,6,767
Tocantins,2011,6,717
Tocantins,2012,6,922
Tocantins,2013,6,873
Tocantins,2014,6,1.372
Tocantins,2015,6,1.15
Tocantins,2016,6,1.148
Tocantins,2017,6,1.32
Tocantins,1998,7,640
Tocantins,1999,7,373
Tocantins,2000,7,500
Tocantins,2001,7,830
Tocantins,2002,7,976
Tocantins,2003,7,762
Tocantins,2004,7,1.389
Tocantins,2005,7,1.082
Tocantins,2006,7,430
Tocantins,2007,7,982
Tocantins,2008,7,441
Tocantins,2009,7,989
Tocantins,2010,7,2.408
Tocantins,2011,7,1.001
Tocantins,2012,7,1.693
Tocantins,2013,7,1.393
Tocantins,2014,7,1.404
Tocantins,2015,7,1.217
Tocantins,2016,7,2.737
Tocantins,2017,7,2.397
Tocantins,1998,8,3.747
Tocantins,1999,8,1.284
Tocantins,2000,8,1.949
Tocantins,2001,8,2.242
Tocantins,2002,8,3.027
Tocantins,2003,8,1.339
Tocantins,2004,8,1.776
Tocantins,2005,8,1.84
Tocantins,2006,8,1.277
Tocantins,2007,8,4.747
Tocantins,2008,8,845
Tocantins,2009,8,1.124
Tocantins,2010,8,7.865
Tocantins,2011,8,1.668
Tocantins,2012,8,4.28
Tocantins,2013,8,1.81
Tocantins,2014,8,2.917
Tocantins,2015,8,2.54
Tocantins,2016,8,3.213
Tocantins,2017,8,3.536
Tocantins,1998,9,5.149
Tocantins,1999,9,3.415
Tocantins,2000,9,2.552
Tocantins,2001,9,4.839
Tocantins,2002,9,5.314
Tocantins,2003,9,4.637
Tocantins,2004,9,5.308
Tocantins,2005,9,5.319
Tocantins,2006,9,2.979
Tocantins,2007,9,6.829
Tocantins,2008,9,2.39
Tocantins,2009,9,2.017
